proj_4.csv
all of req: 6465640
write ratio: 0.0148
write
64.0, 8233
4.0, 71172
60.0, 686
8.0, 8662
12.0, 1684
16.0, 2892
32.0, 369
48.0, 93
40.0, 81
20.0, 549
24.0, 333
44.0, 80
28.0, 195
36.0, 103
56.0, 73
52.0, 53
10.0, 46
2.0, 12
14.5, 7
13.0, 25
14.0, 19
21.5, 3
55.5, 3
13.5, 19
9.5, 43
23.0, 12
23.5, 3
22.5, 15
7.5, 21
11.0, 51
10.5, 34
22.0, 6
40.5, 11
50.0, 5
11.5, 15
6.5, 25
9.0, 21
34.0, 9
7.0, 5
8.5, 10
62.0, 25
18.0, 6
42.0, 8
6.0, 6
43.0, 15
57.5, 6
42.5, 10
43.5, 4
60.5, 6
61.0, 3
15.0, 2
41.5, 1
58.0, 4
62.5, 4
45.5, 2
52.5, 1
48.5, 2
61.5, 4
58.5, 4
19.0, 1
63.5, 1
49.0, 1
63.0, 4
47.5, 2
59.0, 1
38.0, 1
50.5, 1
45.0, 1
31.0, 1
46.5, 1
26.0, 2
31.5, 1
46.0, 1
18.5, 1
3.5, 2
1.5, 26
26.5, 1
27.0, 1
29.0, 4
1.0, 21
read
4.0, 4098450
0.5, 3968
8.0, 2261
6.5, 2791
5.5, 3154
2.5, 27243
12.0, 1342
9.5, 1714
3.5, 3728
1.5, 7154
11.0, 1399
64.0, 2028841
2.0, 19183
5.0, 4097
24.0, 1963
27.0, 519
32.0, 1824
1.0, 5416
7.5, 1624
52.0, 781
60.0, 2259
56.0, 670
29.0, 437
16.0, 2674
36.0, 725
28.5, 501
28.0, 1069
40.0, 829
20.0, 1951
3.0, 3048
44.0, 842
7.0, 1841
48.0, 1172
44.5, 611
8.5, 1523
9.0, 1232
6.0, 2278
45.0, 783
34.0, 420
4.5, 15774
48.5, 5475
55.5, 320
56.5, 370
61.5, 278
30.5, 637
34.5, 484
17.5, 747
37.5, 422
29.5, 1791
33.5, 21180
17.0, 594
61.0, 267
30.0, 456
32.5, 4855
47.0, 350
51.5, 755
40.5, 435
41.0, 377
42.5, 412
35.0, 395
42.0, 416
53.0, 316
27.5, 461
53.5, 303
31.5, 446
19.0, 670
57.5, 264
20.5, 590
10.0, 1013
38.5, 406
43.5, 371
25.0, 1201
16.5, 13282
54.5, 338
59.5, 325
58.0, 258
49.5, 420
26.5, 1428
23.0, 579
50.0, 420
46.0, 949
35.5, 569
51.0, 379
10.5, 964
49.0, 1140
23.5, 605
18.5, 765
13.0, 783
21.0, 532
50.5, 354
11.5, 16525
15.5, 799
22.0, 686
37.0, 520
60.5, 1826
41.5, 608
15.0, 764
43.0, 402
39.5, 603
24.5, 594
13.5, 764
12.5, 1441
14.0, 880
57.0, 326
21.5, 671
14.5, 723
25.5, 572
58.5, 516
18.0, 1295
46.5, 1043
54.0, 362
26.0, 531
55.0, 856
39.0, 570
62.0, 277
19.5, 567
63.0, 267
59.0, 1100
36.5, 398
33.0, 391
62.5, 267
22.5, 1112
38.0, 395
45.5, 353
47.5, 446
52.5, 346
31.0, 473
63.5, 267
